Asset ID,Asset No.,Date,Time(CDT),Speed(MPH),Heading,Log Reason,Distance Traveled(Miles),Lat,Lon,Zone,Address,Odometer,EXSID,Acceleration(Miles/Hour/Sec),Status Mask,Fuel Counter(Gallon),Location
25,1661,2017-02-26,1488089103,12.8,5.53,Standard,1.6,38.9641596,-92.3199096,,,87315.41,1661,0,8223,0.00,Transit
196,1801,2017-02-26,1488089118,16.4,273.52,Standard,0.5,38.9377008,-92.3258537,,,1618.79,,6,8223,0.00,Transit
25,1661,2017-02-26,1488089119,0,5.31,Motion Stop,1.6,38.9649536,-92.3198915,,,87315.46,1661,0,9247,0.00,Transit
25,1661,2017-02-26,1488089123,9,57.19,Motion Start,1.6,38.965017,-92.3198329,,,87315.47,1661,0,9247,0.00,Transit
25,1661,2017-02-26,1488089137,0,20.21,Motion Stop,1.7,38.965242,-92.319425,Grissum Complex,,87315.5,1661,0,9247,0.00,Transit
196,1801,2017-02-26,1488089138,15.7,267.47,Standard,0.6,38.9377369,-92.3273544,,,1618.87,,3,8223,0.00,Transit
196,1801,2017-02-26,1488089156,9.4,276.95,Standard,0.7,38.9377526,-92.3286246,,,1618.95,,4,8223,0.00,Transit
196,1801,2017-02-26,1488089179,8.3,270.13,Standard,0.8,38.9377988,-92.3307073,,,1619.06,,-5,8223,0.00,Transit
196,1801,2017-02-26,1488089197,12.8,200.38,Standard,0.9,38.9365463,-92.3309258,,,1619.15,,-7,8223,0.00,Transit
196,1801,2017-02-26,1488089203,0,212.09,Motion Stop,0.9,38.936511,-92.3309395,,,1619.15,,-5,9247,0.00,Transit
196,1801,2017-02-26,1488089210,8.9,221.15,Motion Start,0.9,38.936463,-92.3309919,,,1619.15,,32,9247,0.00,Transit
196,1801,2017-02-26,1488089228,25.3,183.15,Standard,1,38.9349026,-92.3319692,,,1619.28,,-8,8223,0.00,Transit
196,1801,2017-02-26,1488089246,7.1,178.91,Standard,1.1,38.9334479,-92.3320489,,,1619.38,,8,8223,0.00,Transit
196,1801,2017-02-26,1488089264,25.1,117.98,Standard,1.2,38.9327438,-92.3304034,,,1619.48,,-3,8223,0.00,Transit
196,1801,2017-02-26,1488089282,20.8,87.09,Standard,1.3,38.9325114,-92.3281582,,,1619.61,,-10,8223,0.00,Transit
196,1801,2017-02-26,1488089300,14,80.04,Standard,1.4,38.9325848,-92.3270159,,,1619.66,,1,8223,0.00,Transit
25,1661,2017-02-26,1488089302,7,13.09,Motion Start,1.7,38.9652944,-92.3193974,Grissum Complex,,87315.5,1661,0,9247,0.00,Transit
25,1661,2017-02-26,1488089315,0,19.24,Motion Stop,1.7,38.9657762,-92.3192561,Grissum Complex,,87315.53,1661,0,9247,0.00,Transit
196,1801,2017-02-26,1488089318,16.6,0.70,Standard,1.5,38.9336419,-92.3266947,,,1619.74,,2,8223,0.00,Transit
25,1661,2017-02-26,1488089324,3.2,7.59,Motion Start,1.7,38.9658097,-92.3192651,Grissum Complex,,87315.53,1661,0,9247,0.00,Transit
25,1661,2017-02-26,1488089328,0,8.41,Motion Stop,1.7,38.9658648,-92.319277,Grissum Complex,,87315.54,1661,0,9247,0.00,Transit
196,1801,2017-02-26,1488089338,10,12.57,Standard,1.5,38.934832,-92.3267906,,,1619.83,,-5,8223,0.00,Transit
196,1801,2017-02-26,1488089346,0,39.02,Motion Stop,1.6,38.9348832,-92.3267141,,,1619.83,,-1,9247,0.00,Transit
196,1801,2017-02-26,1488089358,12.8,72.90,Motion Start,1.6,38.9349473,-92.3265499,,,1619.84,,39,9247,0.00,Transit
196,1801,2017-02-26,1488089376,25.8,100.44,Standard,1.7,38.9348922,-92.3240575,,,1619.98,,-6,8223,0.00,Transit
196,1801,2017-02-26,1488089388,0,101.21,Motion Stop,1.7,38.9348023,-92.323531,,,1620.01,,-6,9247,0.00,Transit
196,1801,2017-02-26,1488089411,7.9,107.25,Motion Start,1.7,38.9347795,-92.3234463,,,1620.01,,33,9247,0.00,Transit
196,1801,2017-02-26,1488089429,27.3,15.28,Standard,1.8,38.9359822,-92.3226589,,,1620.12,,6,8223,0.00,Transit
196,1801,2017-02-26,1488089447,31.3,5.78,Standard,2,38.9382181,-92.3220216,,,1620.27,,0,8223,0.00,Transit
196,1801,2017-02-26,1488089465,20.5,89.93,Standard,2.1,38.9389093,-92.3213314,,,1620.36,,12,8223,0.00,Transit
196,1801,2017-02-26,1488089483,26.9,130.24,Standard,2.2,38.9382343,-92.3191608,,,1620.49,,-1,8223,0.00,Transit
196,1801,2017-02-26,1488089501,26.8,160.47,Standard,2.3,38.9363061,-92.3181248,,,1620.63,,-2,8223,0.00,Transit
196,1801,2017-02-26,1488089519,8.6,136.71,Standard,2.4,38.935256,-92.3172681,,,1620.72,,-8,8223,0.00,Transit
196,1801,2017-02-26,1488089524,0,147.51,Motion Stop,2.4,38.9352423,-92.3172453,,,1620.72,,-2,9247,0.00,Transit
196,1801,2017-02-26,1488089538,6.9,102.69,Motion Start,2.4,38.935241,-92.3171597,,,1620.72,,24,9247,0.00,Transit
196,1801,2017-02-26,1488089556,6.5,12.03,Standard,2.5,38.9357024,-92.3166383,,,1620.77,,-4,8223,0.00,Transit
196,1801,2017-02-26,1488089565,0,15.86,Motion Stop,2.5,38.935719,-92.3166046,,,1620.77,,-2,9247,0.00,Transit
196,1801,2017-02-26,1488089611,6.2,7.61,Motion Start,2.5,38.9357567,-92.3165795,,,1620.78,,16,9247,0.00,Transit
196,1801,2017-02-26,1488089633,5,2.60,Standard,2.6,38.9370315,-92.3164042,,,1620.87,,-11,8223,0.00,Transit
196,1801,2017-02-26,1488089635,0,4.07,Motion Stop,2.6,38.9370077,-92.3164133,,,1620.87,,-10,9247,0.00,Transit
196,1801,2017-02-26,1488089659,4.9,25.49,Motion Start,2.6,38.9370082,-92.3164359,,,1620.87,,13,9247,0.00,Transit
196,1801,2017-02-26,1488089677,23.4,317.18,Standard,2.7,38.9380714,-92.3169548,,,1620.95,,4,8223,0.00,Transit
196,1801,2017-02-26,1488089695,23,347.88,Standard,2.8,38.939523,-92.3182549,,,1621.08,,-9,8223,0.00,Transit
196,1801,2017-02-26,1488089713,19.4,353.02,Standard,2.9,38.9405801,-92.3185003,,,1621.15,,4,8223,0.00,Transit
25,1661,2017-02-26,1488089720,4.1,252.51,Motion Start,1.7,38.9658742,-92.3193109,Grissum Complex,,87315.54,1661,0,9247,0.00,Transit
25,1661,2017-02-26,1488089725,0,226.20,Motion Stop,1.7,38.9659079,-92.3193947,Grissum Complex,,87315.55,1661,0,9247,0.00,Transit
196,1801,2017-02-26,1488089731,10.3,1.18,Standard,3,38.9420667,-92.3185038,,,1621.25,,-4,8223,0.00,Transit
196,1801,2017-02-26,1488089749,26.9,270.02,Standard,3.1,38.9421676,-92.3201908,,,1621.35,,3,8223,0.00,Transit
196,1801,2017-02-26,1488089767,4.9,292.59,Standard,3.2,38.9422542,-92.3219284,,,1621.44,,1,8223,0.00,Transit
196,1801,2017-02-26,1488089785,27.2,359.95,Standard,3.3,38.9435737,-92.3220199,,,1621.53,,-1,8223,0.00,Transit
196,1801,2017-02-26,1488089809,18.8,4.99,Standard,3.4,38.9460384,-92.3219289,,,1621.7,,0,8223,0.00,Transit
25,1661,2017-02-26,1488089815,0,226.20,Power Off,1.7,38.9659164,-92.3194027,Grissum Complex,,87315.55,1661,0,31,0.00,Transit
196,1801,2017-02-26,1488089834,32.9,359.71,Standard,3.6,38.94851,-92.321851,,,1621.88,,1,8223,0.00,Transit
196,1801,2017-02-26,1488089853,25.9,1.44,Standard,3.8,38.9509422,-92.3217707,,,1622.04,,-2,8223,0.00,Transit
196,1801,2017-02-26,1488089871,8.1,7.40,Standard,3.8,38.951703,-92.3217546,,,1622.09,,-2,8223,0.00,Transit
196,1801,2017-02-26,1488089889,26.1,359.90,Standard,3.9,38.9527282,-92.3217028,,,1622.17,,4,8223,0.00,Transit
196,1801,2017-02-26,1488089928,29.8,5.72,Standard,4.2,38.9574085,-92.3214381,,,1622.49,,0,8223,0.00,Transit
196,1801,2017-02-26,1488089950,25.1,359.98,Standard,4.4,38.9597127,-92.3212411,,,1622.65,,5,8223,0.00,Transit
196,1801,2017-02-26,1488089974,35.5,2.50,Standard,4.6,38.9629206,-92.3211156,,,1622.87,,0,8223,0.00,Transit
196,1801,2017-02-26,1488089992,7,30.45,Standard,4.7,38.9639838,-92.3210169,,,1622.95,,1,8223,0.00,Transit
196,1801,2017-02-26,1488090010,17.7,1.12,Standard,4.7,38.9643959,-92.3199118,,,1623.03,,4,8223,0.00,Transit
196,1801,2017-02-26,1488090028,7.4,44.59,Standard,4.8,38.9651038,-92.319496,Grissum Complex,,1623.09,,-5,8223,0.00,Transit
196,1801,2017-02-26,1488090046,6.8,359.72,Standard,4.9,38.9658145,-92.319355,Grissum Complex,,1623.14,,0,8223,0.00,Transit
196,1801,2017-02-26,1488090057,0,332.75,Motion Stop,4.9,38.9660732,-92.3194766,Grissum Complex,,1623.15,,-3,9247,0.00,Transit
196,1801,2017-02-26,1488090367,0,332.75,Power Off,4.9,38.9661634,-92.3194642,Grissum Complex,,1623.15,,0,31,0.00,Transit
136,1426,2017-02-26,1488091212,2.8,56.46,Motion Start,0,38.9526309,-92.3312193,,,5035.71,,13,9247,0.00,Parking - 5th & Walnut
136,1426,2017-02-26,1488091217,0,56.46,Motion Stop,0,38.9526817,-92.3312459,,,5035.72,,-1,9247,0.00,Parking - 5th & Walnut
136,1426,2017-02-26,1488091229,2.4,56.46,Motion Start,0,38.952699,-92.3311819,,,5035.72,,2,9247,0.00,Parking - 5th & Walnut
136,1426,2017-02-26,1488091230,0,56.46,Motion Stop,0,38.9526973,-92.3311751,,,5035.72,,-4,9247,0.00,Parking - 5th & Walnut
136,1426,2017-02-26,1488091303,1.3,56.46,Motion Start,0,38.9523889,-92.3309242,,,5035.74,,0,9247,0.00,Parking - 5th & Walnut
136,1426,2017-02-26,1488091348,0,56.46,Motion Stop,0,38.9524822,-92.3312193,,,5035.76,,-2,9247,0.00,Parking - 5th & Walnut
136,1426,2017-02-26,1488091375,4.2,56.46,Motion Start,0.1,38.9524966,-92.3314474,,,5035.77,,8,9247,0.00,Parking - 5th & Walnut
136,1426,2017-02-26,1488091452,7.3,138.62,Motion Start,0.1,38.952348,-92.3308008,,,5035.82,,0,9247,0.00,Parking - 5th & Walnut
136,1426,2017-02-26,1488091507,5.7,27.67,Standard,0.2,38.9527026,-92.3315415,,,5035.87,,1,8223,0.00,Parking - 5th & Walnut
136,1426,2017-02-26,1488091527,7,343.58,Standard,0.2,38.9531894,-92.3318344,,,5035.91,,7,8223,0.00,Parking - 5th & Walnut
136,1426,2017-02-26,1488091555,7.2,334.27,Standard,0.3,38.953837,-92.3321125,,,5035.96,,0,8223,0.00,Parking - 5th & Walnut
136,1426,2017-02-26,1488091582,0,325.50,Motion Stop,0.3,38.9542867,-92.3323663,,,5035.99,,-4,9247,0.00,Parking - 5th & Walnut
136,1426,2017-02-26,1488091593,3.9,325.50,Motion Start,0.3,38.954199,-92.3324396,,,5036,,12,9247,0.00,Parking - 5th & Walnut
136,1426,2017-02-26,1488092227,1.1,157.46,Standard,0.4,38.9522636,-92.3308979,,,5036.16,,0,8223,0.00,Parking - 5th & Walnut
136,1426,2017-02-26,1488092229,0,157.46,Motion Stop,0.4,38.952257,-92.330878,,,5036.16,,0,9247,0.00,Parking - 5th & Walnut
