Asset ID,Asset No.,Date,Time(CDT),Speed(MPH),Heading,Log Reason,Distance Traveled(Miles),Lat,Lon,Zone,Address,Odometer,EXSID,Acceleration(Miles/Hour/Sec),Status Mask,Fuel Counter(Gallon),Location
216,464,2017-03-03 07:50:11,1488549011,0,344.01,Motion Stop,3.1,38.9512126,-92.321869,,,398.15,,-3,9247,0.00,Electric Distribution
216,464,2017-03-03 07:51:47,1488549107,12.5,342.77,Motion Start,3.1,38.9512842,-92.32189,,,398.15,,34,9247,0.00,Electric Distribution
216,464,2017-03-03 07:52:05,1488549125,27.6,270.69,Standard,3.2,38.951482,-92.3239696,,,398.27,,0,8223,0.00,Electric Distribution
216,464,2017-03-03 07:52:22,1488549142,0,289.56,Motion Stop,3.3,38.951534,-92.3253823,,,398.34,,-5,9247,0.00,Electric Distribution
216,464,2017-03-03 07:52:41,1488549161,7.4,270.13,Motion Start,3.3,38.9515366,-92.3254313,,,398.34,,16,9247,0.00,Electric Distribution
216,464,2017-03-03 07:53:07,1488549187,26.2,272.01,Standard,3.5,38.9516128,-92.32838,,,398.51,,0,8223,0.00,Electric Distribution
216,464,2017-03-03 07:53:30,1488549210,17.1,273.78,Standard,3.6,38.9516904,-92.3315158,,,398.68,,-14,8223,0.00,Electric Distribution
216,464,2017-03-03 07:53:36,1488549216,0,280.81,Motion Stop,3.7,38.951698,-92.3317234,,,398.68,,-10,9247,0.00,Electric Distribution
216,464,2017-03-03 07:53:58,1488549238,11.1,269.46,Motion Start,3.7,38.9516934,-92.3318001,,,398.69,,31,9247,0.00,Electric Distribution
216,464,2017-03-03 07:54:19,1488549259,18.1,265.01,Standard,3.8,38.9516721,-92.3340464,,,398.81,,11,8223,0.00,Electric Distribution
216,464,2017-03-03 07:54:37,1488549277,9.3,182.06,Standard,3.9,38.9501797,-92.3342853,,,398.92,,-10,8223,0.00,Electric Distribution
216,464,2017-03-03 07:54:44,1488549284,0,174.45,Motion Stop,3.9,38.9500692,-92.3342814,,,398.92,,-3,9247,0.00,Electric Distribution
216,464,2017-03-03 07:54:47,1488549287,9.2,179.56,Motion Start,3.9,38.9500041,-92.3342855,,,398.93,,29,9247,0.00,Electric Distribution
216,464,2017-03-03 07:55:11,1488549311,0,181.70,Motion Stop,4,38.9483006,-92.3343773,,,399.05,,0,9247,0.00,Electric Distribution
216,464,2017-03-03 07:55:31,1488549331,10.9,182.63,Motion Start,4,38.9482284,-92.3344059,,,399.05,,29,9247,0.00,Electric Distribution
216,464,2017-03-03 07:55:58,1488549358,36.6,183.08,Standard,4.3,38.9449045,-92.3346452,,,399.29,,0,8223,0.00,Electric Distribution
216,464,2017-03-03 07:56:16,1488549376,15.8,146.00,Standard,4.4,38.9427518,-92.3337525,,,399.45,,-11,8223,0.00,Electric Distribution
216,464,2017-03-03 07:56:21,1488549381,0,115.21,Motion Stop,4.4,38.9426908,-92.3336274,,,399.45,,-20,9247,0.00,Electric Distribution
216,464,2017-03-03 07:56:40,1488549400,9,152.49,Motion Start,4.4,38.9426251,-92.3336224,,,399.45,,18,9247,0.00,Electric Distribution
216,464,2017-03-03 07:56:58,1488549418,19.9,270.08,Standard,4.5,38.9417267,-92.3340154,,,399.55,,6,8223,0.00,Electric Distribution
216,464,2017-03-03 07:57:16,1488549436,24,278.89,Standard,4.6,38.9417519,-92.3360243,,,399.66,,6,8223,0.00,Electric Distribution
216,464,2017-03-03 07:57:34,1488549454,24.6,246.83,Standard,4.7,38.9416949,-92.338136,,,399.78,,1,8223,0.00,Electric Distribution
216,464,2017-03-03 07:57:52,1488549472,22.6,268.77,Standard,4.9,38.9410684,-92.3401168,,,399.89,,0,8223,0.00,Electric Distribution
216,464,2017-03-03 07:58:10,1488549490,7.7,274.97,Standard,5,38.9412051,-92.3418395,,,399.98,,-10,8223,0.00,Electric Distribution
216,464,2017-03-03 07:58:28,1488549508,0,198.35,Motion Stop,5,38.9408123,-92.34219,,,400.02,,-5,9247,0.00,Electric Distribution
216,464,2017-03-03 08:07:17,1488550037,8.3,183.33,Motion Start,5,38.940744,-92.3422181,,,400.03,,23,9247,0.00,Electric Distribution
216,464,2017-03-03 08:07:35,1488550055,20.7,88.51,Standard,5.1,38.9400908,-92.3418367,,,400.09,,1,8223,0.00,Electric Distribution
216,464,2017-03-03 08:07:53,1488550073,20.5,99.34,Standard,5.2,38.9400645,-92.3397718,,,400.2,,-1,8223,0.00,Electric Distribution
216,464,2017-03-03 08:08:11,1488550091,22.9,88.48,Standard,5.3,38.939871,-92.3383626,,,400.29,,2,8223,0.00,Electric Distribution
216,464,2017-03-03 08:08:29,1488550109,20.8,99.86,Standard,5.4,38.9398443,-92.3365097,,,400.39,,-1,8223,0.00,Electric Distribution
216,464,2017-03-03 08:08:47,1488550127,18.9,25.96,Standard,5.4,38.9399399,-92.3351643,,,400.47,,17,8223,0.00,Electric Distribution
216,464,2017-03-03 08:09:05,1488550145,3.4,91.06,Standard,5.5,38.9408419,-92.3339655,,,400.57,,-16,8223,0.00,Electric Distribution
216,464,2017-03-03 08:09:07,1488550147,0,91.53,Motion Stop,5.5,38.9408349,-92.3339469,,,400.57,,-9,9247,0.00,Electric Distribution
216,464,2017-03-03 08:09:20,1488550160,6.2,93.74,Motion Start,5.5,38.9408327,-92.3338772,,,400.57,,23,9247,0.00,Electric Distribution
216,464,2017-03-03 08:09:24,1488550164,0,117.38,Motion Stop,5.5,38.9408257,-92.3338233,,,400.58,,-7,9247,0.00,Electric Distribution
216,464,2017-03-03 08:09:27,1488550167,6.5,136.25,Motion Start,5.5,38.9408013,-92.3337879,,,400.58,,19,9247,0.00,Electric Distribution
216,464,2017-03-03 08:09:45,1488550185,30.2,190.49,Standard,5.7,38.938709,-92.3342168,,,400.73,,-6,8223,0.00,Electric Distribution
216,464,2017-03-03 08:09:57,1488550197,0,185.75,Motion Stop,5.7,38.9381098,-92.3343663,,,400.77,,-5,9247,0.00,Electric Distribution
221,254,2017-03-03 07:13:00,1488546780,0,0.00,"Power On, Motion Stop",0,38.8416367,-92.3313936,,,127.95,,0,9247,0.00,Water Distribution
213,417,2017-03-03 07:23:10,1488547390,7.9,81.44,Motion Start,0,39.081031,-92.3566746,,,288.38,,29,9247,0.00,Water Distribution
213,417,2017-03-03 07:23:28,1488547408,12.1,76.35,Standard,0.1,39.0811633,-92.3556253,,,288.44,,1,8223,0.00,Water Distribution
213,417,2017-03-03 07:23:46,1488547426,15.5,180.71,Standard,0.1,39.0804443,-92.3549204,,,288.52,,0,8223,0.00,Water Distribution
213,417,2017-03-03 07:24:10,1488547450,16,186.00,Standard,0.3,39.078768,-92.3549685,,,288.63,,-1,8223,0.00,Water Distribution
210,445,2017-03-03 07:24:27,1488547467,0,68.97,Power Off,0,38.9625177,-92.3168853,,,157.73,,0,31,0.00,Water Distribution
213,417,2017-03-03 07:24:28,1488547468,24.4,93.89,Standard,0.3,39.0783558,-92.3540228,,,288.71,,5,8223,0.00,Water Distribution
